21.0486620585906	,	52.2915931960941	,	Urząd Dzielnicy Targówek
20.9544771769094	,	52.2126343518466	,	CH Blue City
20.9476775483014	,	52.2764187494335	,	Urząd Dzielnicy Bielany
21.0968468351050	,	52.1591600426354	,	Zachodnie nabrzeże Jeziora Powsinkowskiego
21.0986318845276	,	52.1371427610482	,	Stacja Benzynowa BP
21.0455847277841	,	52.1492066214779	,	Urząd Dzielnicy Ursynów
21.0832979310099	,	52.1635340626335	,	Capital Park garaż
21.0927500543937	,	52.1603723124114	,	Parking
21.0747379730066	,	52.3053043831899	,	Agata Meble
21.0080967227390	,	52.2436718379416	,	Wejście do restauracji
20.9721019961489	,	52.2207091817544	,	Eurocentrum Office Complex
21.0032292685103	,	52.2250289893148	,	Warszawski Uniwersytet Medyczny
20.8943189494206	,	52.2008116780739	,	Factory Ursus
21.1690364944083	,	52.2054429786079	,	FERIO
20.9911570760508	,	52.2768957979031	,	Park Kępa Potocka
21.0685651792739	,	52.2464406721759	,	Urząd Dzielnicy Praga Południe
20.9860583374094	,	52.2568938410082	,	CH Arkadia. garaż poziom D30
20.9957965739934	,	52.2337537304235	,	Atrium 2
21.0775240347305	,	52.1626438607165	,	Siłownia plenerowa
21.0199883483531	,	52.2451079318252	,	Wspólnota Mieszkaniowa Bednarska 7
21.0686727901863	,	52.1732969372576	,	Szkoła Podstawowa nr 300
20.9326571288317	,	52.2410930883530	,	CH Wola Park
20.8940253513839	,	52.2005554086040	,	Urząd Dzielnicy Ursus
20.9878408798954	,	52.1831611614597	,	Trinity Park II
20.9453248099010	,	52.3382861171636	,	Szkoła Podstawowa nr 154
20.9181039618406	,	52.2408388645604	,	Bemowskie Centrum Kultury
20.9354903103962	,	52.2711423036809	,	Biblioteka Publiczna
21.0923851164380	,	52.1181948541274	,	Parking samochodowy
21.0859128877946	,	52.1690285111128	,	Centrum Sportu Wilanów
20.9829214113767	,	52.2698331139620	,	Urząd Dzielnicy Żoliborz
21.0815653585606	,	52.3063416803293	,	IKEA Targówek
20.9641577131704	,	52.3177778099491	,	CH Galeria Północna
21.0912570598730	,	52.1569339106081	,	Zespół Szkół nr 123
20.9520053853858	,	52.2099722923595	,	Adgar Park
21.1069186221417	,	52.1732959234981	,	Orlik
20.9377854812231	,	52.2865132142802	,	Bazar Wolumen. północne wejście
21.0015455222076	,	52.2318246470326	,	Warsaw Towers
20.9282524882867	,	52.2913926787950	,	P+R Młociny
20.9985962269263	,	52.2540330550051	,	Hotel Ibis
21.0075951402516	,	52.2383117023615	,	Przystanek ZTM. Królewska
20.9595238609503	,	52.1923169120964	,	Urząd Dzielnicy Włochy
21.0117233670898	,	52.2426133274845	,	Metropolitan. garaż
20.9507022787117	,	52.2386911879338	,	Park Moczydło
21.0013932200920	,	52.2431911855477	,	Urząd m.st. Warszawy
20.9526637900467	,	52.2127530979719	,	CH Atrium Reduta
21.0394304163038	,	52.2340437248619	,	The Tides
21.0234611535772	,	52.2428534431770	,	Biblioteka Uniwersytetu Warszawskiego
21.0915109414269	,	52.1570080269939	,	Zespół Szkół
20.9824780924601	,	52.1909180079390	,	Business Gardens
21.0016112505435	,	52.1768552121001	,	ADGAR
20.9713062383530	,	52.3210348724970	,	Urząd Dzielnicy Białołęka
21.1710456404466	,	52.2060357548807	,	Urząd Dzielnicy Wawer
21.1223236671702	,	52.1707542874161	,	Wał Zawadowski
21.1028066563807	,	52.1902095587937	,	Korona Wału Zawadowskiego
21.1492278669565	,	52.2230134060850	,	P+R Wawer
21.0116788660481	,	52.3135272394948	,	TNT parking zewnętrzny
21.0703503193013	,	52.1709504803363	,	Plac zabaw
21.0114651167089	,	52.3121718218119	,	RUCH parking wewnętrzny
20.9888428468434	,	52.1964153009851	,	Marina Mokotów
20.9917199035990	,	52.2321611987284	,	BioBazar
21.0134763931138	,	52.2175001621609	,	International Business Center
21.1026383794872	,	52.1242474080408	,	Parking samochodowy
20.9867995742525	,	52.2566933827371	,	CH Arkadia. wschodnie wejście
21.1039027531629	,	52.1280006297492	,	Plac zabaw
21.0065689165958	,	52.2107061510389	,	Pole Mokotowskie
20.9570714370128	,	52.2470690113525	,	Obok al. Prymasa Tysiąclecia
20.9128656756216	,	52.2521746424157	,	Droga serwisowa
20.9719966307357	,	52.2715863271322	,	Hala Marymoncka przystanek ZTM
20.9887816292982	,	52.2105809556929	,	Pole Mokotowskie
20.9140087110759	,	52.2388569065891	,	Urząd Dzielnicy Bemowo
21.1628154505723	,	52.2586639406843	,	Biblioteka
21.0672863104910	,	52.1547848260737	,	Orlik
21.0472228277779	,	52.1636676303115	,	SGGW
21.2233265916726	,	52.2460440855561	,	Urząd Dzielnicy Wesoła
20.9917993529456	,	52.1823028398129	,	TRINITY PARK III
20.9184238059019	,	52.3128032787768	,	Kampus UKSW
21.0407498108728	,	52.1693853719768	,	Stacja Benzynowa Circle
21.0697098615722	,	52.1562994100835	,	Szkoła Podstawowa nr 358
21.1525300295661	,	52.2401222062986	,	OSiR Wawer
20.9396925695373	,	52.1742521914592	,	Decathlon Okęcie
21.0795803131297	,	52.1666871874787	,	Potok Służewiecki
20.9836484787157	,	52.2749720707490	,	Front garaży
20.9980796711943	,	52.2358689392192	,	Q 22. garaż
21.0241447291899	,	52.2984051065123	,	Faktory Targówek
20.9429152313282	,	52.2875021941309	,	CRS Bielany
20.9906021341465	,	52.2344593616113	,	ZTM Warszawa
21.1722871144260	,	52.2184110325720	,	Instytut Kardiologii
21.0011708376662	,	52.1835792453359	,	Platinium Business Park
21.1046510057183	,	52.2319093943615	,	CH Promenada
20.9978782989436	,	52.2520419993801	,	Klubokawiarnia PaństwoMiasto
21.0158492673567	,	52.2711468459730	,	Akademia Leona Koźmińskiego
20.8691993192024	,	52.1914808962088	,	P+R Ursus Niedźwiadek
21.0417834230352	,	52.2265372183203	,	Hotel Ibis
21.0117756638450	,	52.3127662816262	,	TNT parking wewnętrzny
20.9286573849260	,	52.3086995568148	,	McDonald's
